,RaceDesc,SAP,count_enroll,OverallJobAccess_quantileNum_4q,lowwagelaborforce_quantileNum_4q,Access30Transit_quantileNum_4q,Access30Transit_ts_quantileNum_4q,spatialmismatch_quantileNum_4q,Agency,Language,Age_bin
10551,1,0,3,1,1,0,0,2,1,0,5
10552,2,1,1,1,1,0,0,2,0,5,4
10553,0,0,1,1,1,0,0,2,0,0,1
10554,0,1,2,1,1,0,0,2,2,0,5
10555,1,1,2,1,1,0,0,2,2,0,4
10556,1,0,1,1,1,0,0,2,0,0,5
10557,5,1,2,1,1,0,0,2,0,0,5
10558,2,0,1,1,1,0,0,2,0,1,2
10559,1,0,1,1,1,0,0,2,1,0,1
10560,3,0,1,1,1,0,0,2,0,2,1
10561,0,0,1,1,1,0,0,2,0,0,4
10562,3,0,1,1,1,0,0,2,0,2,2
10563,0,0,1,1,1,0,0,2,1,0,1
10564,2,0,1,1,1,0,0,2,0,0,0
10565,6,0,1,1,1,0,0,2,4,0,4
10566,3,0,1,1,1,0,0,2,0,2,2
10567,0,0,1,1,1,0,0,2,0,5,5
10568,0,0,1,1,1,0,0,2,1,0,5
10569,2,0,1,2,3,1,1,2,0,0,0
10570,2,0,2,2,3,1,1,2,0,0,3
10571,2,1,2,2,3,1,1,2,0,5,4
10572,2,0,1,2,3,1,1,2,4,0,4
10573,2,0,1,2,3,1,1,2,0,1,1
10574,0,0,1,2,3,1,1,2,0,0,2
10575,2,0,1,2,3,1,1,2,0,1,3
10576,2,1,2,2,3,1,1,2,0,5,5
10577,2,1,2,2,3,1,1,2,0,1,5
10578,4,1,2,2,3,1,1,2,0,0,2
10579,2,0,1,2,3,1,1,2,0,0,4
10580,1,0,1,2,3,1,1,2,0,0,1
10581,1,1,1,2,3,1,1,2,2,0,2
10582,2,0,1,2,3,1,1,2,0,0,1
10583,5,0,1,2,3,1,1,2,0,0,3
10584,3,0,1,2,3,1,1,2,4,2,1
10585,2,0,1,2,3,1,1,2,0,1,4
10586,2,0,1,2,3,1,1,2,3,0,4
10587,2,0,1,2,3,1,1,2,0,0,0
10588,2,1,1,2,3,1,1,2,0,1,5
10589,1,1,1,2,3,1,1,2,2,0,0
10590,2,0,1,2,3,1,1,2,0,0,0
10591,0,0,1,2,3,1,1,2,0,0,1
10592,2,1,1,2,3,1,1,2,0,5,5
10593,2,0,1,2,3,1,1,2,0,0,3
10594,1,0,1,2,3,1,1,2,2,0,0
10595,5,0,1,2,3,1,1,2,0,0,1
10596,2,0,1,2,3,1,1,2,1,0,2
10597,2,1,1,2,3,1,1,2,0,5,5
10598,8,0,1,2,3,1,1,2,1,0,1
10599,3,0,1,2,3,1,1,2,0,2,2
10600,4,0,1,2,3,1,1,2,0,0,0
10601,3,0,1,2,3,1,1,2,0,2,1
10602,2,1,3,1,3,0,0,3,0,1,5
10603,4,0,1,1,3,0,0,3,0,0,2
10604,1,1,2,1,3,0,0,3,0,0,5
10605,1,1,2,1,3,0,0,3,4,0,0
10606,1,1,1,1,3,0,0,3,2,0,1
10607,2,0,1,1,3,0,0,3,0,0,2
10608,4,1,1,1,3,0,0,3,0,0,5
10609,0,0,1,1,3,0,0,3,0,0,4
10610,0,0,1,1,3,0,0,3,3,0,4
10611,1,1,1,1,3,0,0,3,3,0,2
10612,1,0,1,1,3,0,0,3,1,0,0
10613,4,0,2,1,1,0,0,2,0,0,4
10614,0,1,2,1,1,0,0,2,3,0,3
10615,0,0,1,1,1,0,0,2,0,0,0
10616,1,0,1,1,1,0,0,2,4,0,1
10617,0,0,1,1,1,0,0,2,0,0,2
10618,1,1,1,1,1,0,0,2,0,0,4
10619,0,0,1,1,1,0,0,2,3,0,1
10620,1,0,1,1,1,0,0,2,1,0,1
10621,0,0,1,1,1,0,0,2,4,0,3
10622,6,0,1,1,1,0,0,2,1,0,1
10623,1,0,1,1,1,0,0,2,1,0,2
10624,5,0,1,1,1,0,0,2,1,0,0
10625,5,0,1,1,1,0,0,2,1,0,0
10626,1,1,2,0,3,1,2,3,3,0,2
10627,1,1,1,0,3,1,2,3,3,0,3
10628,3,0,1,0,3,1,2,3,0,2,4
10629,3,0,1,0,3,1,2,3,0,2,2
10630,1,0,2,0,3,1,2,3,0,0,0
10631,0,0,2,0,3,1,2,3,0,0,3
10632,0,1,2,0,3,1,2,3,0,5,5
10633,5,0,1,0,3,1,2,3,0,0,2
10634,7,0,1,0,3,1,2,3,0,0,0
10635,1,0,1,0,3,1,2,3,4,0,2
10636,3,0,1,0,3,1,2,3,0,2,2
10637,3,0,1,0,3,1,2,3,0,0,2
10638,1,1,1,0,3,1,2,3,0,0,1
10639,3,0,1,0,3,1,2,3,0,0,1
10640,1,0,1,0,3,1,2,3,1,0,2
10641,0,0,1,0,3,1,2,3,0,0,4
10642,1,0,1,0,3,1,2,3,1,0,3
10643,3,0,1,0,3,1,2,3,0,0,1
10644,0,0,1,0,3,1,2,3,0,0,1
10645,2,0,1,0,3,1,2,3,0,0,2
10646,2,0,1,0,3,1,2,3,0,0,2
10647,6,1,1,0,3,1,2,3,0,0,4
10648,1,1,1,0,3,1,2,3,0,0,0
10649,7,1,1,0,3,1,2,3,0,0,2
10650,7,1,1,0,3,1,2,3,0,0,4
10651,7,0,1,0,3,1,2,3,0,0,1
10652,7,0,1,0,3,1,2,3,0,0,1
10653,2,0,1,0,3,1,2,3,1,3,1
10654,2,0,1,0,3,1,2,3,1,3,2
10655,5,0,1,0,3,1,2,3,2,3,0
10656,5,0,1,0,3,1,2,3,1,0,1
10657,5,0,1,0,3,1,2,3,0,3,0
10658,5,0,1,0,3,1,2,3,0,3,0
10659,2,0,1,0,3,1,2,3,0,5,1
10660,1,0,1,0,3,1,2,3,0,0,2
10661,2,0,1,0,3,1,2,3,0,0,1
10662,2,0,1,0,3,1,2,3,0,0,1
10663,0,1,1,0,3,1,2,3,3,0,3
10664,4,1,1,0,3,1,2,3,2,5,1
10665,5,1,1,0,3,1,2,3,0,5,0
10666,4,1,1,0,3,1,2,3,4,3,0
10667,4,0,1,0,3,1,2,3,1,0,5
10668,4,1,1,0,3,1,2,3,0,3,1
10669,2,0,1,0,3,1,2,3,0,3,1
10670,0,0,1,0,3,1,2,3,1,0,1
10671,1,0,1,0,3,1,2,3,1,0,3
10672,0,0,1,0,3,1,2,3,0,0,1
10673,1,0,1,0,3,1,2,3,0,0,1
10674,1,0,1,0,3,1,2,3,4,0,1
10675,0,0,1,0,3,1,2,3,1,0,4
10676,0,0,1,0,3,1,2,3,1,0,2
10677,1,0,1,0,3,1,2,3,1,0,2
10678,1,0,1,0,3,1,2,3,1,0,4
10679,5,0,3,0,2,2,1,3,2,5,4
10680,0,1,2,0,2,2,1,3,2,0,4
10681,1,0,1,0,2,2,1,3,1,0,1
10682,3,0,1,0,2,2,1,3,0,2,2
10683,0,1,2,0,2,2,1,3,0,5,5
10684,0,1,2,0,2,2,1,3,2,5,5
10685,0,1,1,0,2,2,1,3,2,0,5
10686,0,0,1,0,2,2,1,3,4,0,1
10687,5,0,1,0,2,2,1,3,0,5,4
10688,0,1,1,0,2,2,1,3,2,5,5
10689,0,1,1,0,2,2,1,3,2,0,5
10690,0,1,1,0,2,2,1,3,2,0,5
10691,0,0,1,0,2,2,1,3,1,5,5
10692,0,1,1,0,2,2,1,3,0,5,5
10693,0,0,1,0,2,2,1,3,1,0,5
10694,5,0,1,0,2,2,1,3,1,5,5
10695,0,1,1,0,2,2,1,3,0,5,4
10696,0,1,1,0,2,2,1,3,2,0,5
10697,2,0,1,0,2,2,1,3,0,0,0
10698,0,1,1,0,2,2,1,3,0,0,5
10699,1,0,1,0,2,2,1,3,1,0,0
10700,0,0,1,0,2,2,1,3,1,0,2
10701,0,1,1,0,2,2,1,3,0,5,5
10702,2,1,1,0,2,2,1,3,0,1,5
10703,0,1,1,0,2,2,1,3,2,0,5
10704,0,1,1,0,2,2,1,3,0,0,5
10705,0,1,1,0,2,2,1,3,0,5,5
10706,0,0,1,0,2,2,1,3,1,0,2
10707,0,1,1,0,2,2,1,3,0,0,2
10708,7,0,1,0,2,2,1,3,4,0,0
10709,0,1,1,0,2,2,1,3,2,0,4
10710,4,0,1,0,2,2,1,3,5,5,4
10711,6,0,1,0,2,2,1,3,4,0,4
10712,1,0,1,1,1,0,0,1,0,0,1
10713,0,0,1,1,1,0,0,1,0,0,0
10714,2,1,1,1,1,0,0,1,0,1,5
10715,0,0,1,1,1,0,0,1,0,0,2
10716,0,0,3,3,1,3,3,0,0,0,3
10717,0,0,1,3,1,3,3,0,0,0,3
10718,1,1,1,3,1,3,3,0,3,0,4
10719,0,0,1,3,1,3,3,0,0,0,3
10720,0,0,1,3,1,3,3,0,1,0,3
10721,2,0,1,3,1,3,3,0,0,0,3
10722,0,0,1,3,1,3,3,0,2,0,3
10723,0,0,1,3,1,3,3,0,4,0,3
10724,7,0,1,3,1,3,3,0,4,0,1
10725,0,0,1,3,1,3,3,0,0,0,1
10726,3,0,1,3,1,3,3,0,1,0,4
10727,0,0,1,3,1,3,3,0,0,0,0
10728,5,0,1,3,1,3,3,0,0,0,4
10729,0,0,1,3,1,3,3,0,1,0,1
10730,0,0,1,3,1,3,3,0,0,0,1
10731,1,0,1,3,1,3,3,0,1,0,1
10732,0,0,1,3,1,3,3,0,0,0,4
10733,3,0,1,3,1,3,3,0,0,0,1
10734,0,0,1,3,1,3,3,0,0,0,0
10735,0,0,1,3,1,3,3,0,0,0,1
10736,0,0,1,3,1,3,3,0,0,0,4
10737,0,1,1,3,1,3,3,0,2,0,2
10738,0,0,1,3,1,3,3,0,0,0,0
10739,2,0,1,3,1,3,3,0,0,0,2
10740,5,0,1,3,1,3,3,0,0,0,1
10741,4,0,1,3,1,3,3,0,5,0,2
10742,5,0,1,3,1,3,3,0,5,5,2
10743,0,0,1,3,1,3,3,0,0,0,0
10744,0,1,1,3,1,3,3,0,2,0,5
10745,0,0,1,3,1,3,3,0,1,0,1
10746,0,0,1,3,1,3,3,0,1,0,3
10747,0,1,1,3,1,3,3,0,2,0,1
10748,7,0,1,3,1,3,3,0,0,0,2
10749,6,1,2,1,2,1,1,2,3,0,4
10750,3,0,1,1,2,1,1,2,0,2,2
10751,0,0,1,1,2,1,1,2,0,0,0
10752,0,1,1,1,2,1,1,2,3,0,3
10753,0,0,1,1,2,1,1,2,0,0,2
10754,3,0,1,1,2,1,1,2,0,0,4
10755,3,0,1,1,2,1,1,2,0,2,5
10756,0,0,1,1,2,1,1,2,0,0,5
10757,3,0,1,1,2,1,1,2,0,2,0
10758,1,0,1,1,2,1,1,2,0,0,1
10759,0,0,1,1,2,1,1,2,0,0,4
10760,1,0,1,1,2,1,1,2,1,0,0
10761,0,1,1,1,2,1,1,2,2,0,4
10762,3,0,2,1,1,0,0,2,0,2,3
10763,0,1,1,1,1,0,0,2,0,0,3
10764,0,1,2,1,1,0,0,2,3,0,4
10765,1,0,1,1,1,0,0,2,3,0,2
10766,1,1,2,1,1,0,0,2,3,0,1
10767,5,0,1,1,1,0,0,2,0,0,0
10768,1,1,2,1,1,0,0,2,0,0,3
10769,0,0,1,1,1,0,0,2,0,0,2
10770,8,1,1,1,1,0,0,2,2,0,0
10771,8,0,1,1,1,0,0,2,0,5,2
10772,8,0,1,1,1,0,0,2,0,5,2
10773,1,1,1,1,1,0,0,2,0,0,0
10774,4,0,1,1,1,0,0,2,0,0,0
10775,4,0,1,1,1,0,0,2,0,0,0
10776,0,0,1,1,1,0,0,2,0,0,2
10777,4,0,1,1,1,0,0,2,1,0,0
10778,1,0,1,1,1,0,0,2,5,0,1
10779,5,0,1,1,1,0,0,2,5,5,1
10780,2,0,1,1,1,0,0,2,0,0,1
10781,0,0,1,1,1,0,0,2,1,0,0
10782,5,0,1,1,1,0,0,2,1,0,0
10783,1,0,2,2,0,0,0,0,1,0,3
10784,0,1,1,2,0,0,0,0,2,0,0
10785,4,1,1,2,0,0,0,0,2,0,3
10786,1,1,1,2,0,0,0,0,2,0,3
10787,1,0,1,2,0,0,0,0,1,0,0
10788,1,0,1,2,0,0,0,0,1,0,3
10789,0,1,3,3,0,2,2,0,0,0,3
10790,0,0,2,3,0,2,2,0,5,0,1
10791,3,0,1,3,0,2,2,0,4,0,1
10792,0,0,1,3,0,2,2,0,0,0,1
10793,8,0,1,3,0,2,2,0,0,0,1
10794,0,0,1,3,0,2,2,0,0,0,3
10795,0,0,1,3,0,2,2,0,0,0,1
10796,2,0,1,3,0,2,2,0,0,0,1
10797,2,0,1,3,0,2,2,0,5,0,2
10798,0,1,2,0,0,2,2,1,3,0,3
10799,4,0,1,0,0,2,2,1,0,0,1
10800,0,0,1,0,0,2,2,1,0,0,2
10801,0,0,1,0,0,2,2,1,0,0,4
10802,4,0,1,0,0,2,2,1,0,0,2
10803,4,0,1,0,0,2,2,1,0,0,3
10804,0,1,2,3,1,2,2,0,3,0,4
10805,0,1,1,3,1,2,2,0,2,0,1
10806,3,0,1,3,1,2,2,0,0,2,2
10807,5,1,1,3,1,2,2,0,2,0,2
10808,5,0,1,3,1,2,2,0,0,0,4
10809,3,0,1,3,1,2,2,0,0,2,0
10810,2,0,1,3,1,2,2,0,0,0,0
10811,2,0,1,3,1,2,2,0,0,0,0
10812,0,0,1,3,1,2,2,0,0,0,1
10813,0,0,1,0,3,2,2,3,0,0,3
10814,4,0,1,0,3,2,2,3,0,5,0
10815,1,0,2,0,3,2,2,3,0,0,2
10816,4,0,1,0,3,2,2,3,0,0,0
10817,3,0,1,0,3,2,2,3,0,2,3
10818,3,0,1,0,3,2,2,3,5,2,3
10819,1,0,1,0,3,2,2,3,0,0,2
10820,3,0,1,0,3,2,2,3,0,0,3
10821,1,0,1,0,3,2,2,3,0,5,2
10822,1,0,1,0,3,2,2,3,0,0,0
10823,4,0,1,0,3,2,2,3,5,0,4
10824,1,0,1,0,3,2,2,3,3,5,4
10825,3,0,1,0,3,2,2,3,5,2,2
10826,0,0,1,0,3,2,2,3,1,0,3
10827,1,0,1,0,3,2,2,3,0,5,2
10828,1,0,1,0,3,2,2,3,0,5,1
10829,5,0,1,1,2,0,0,2,0,0,0
10830,1,1,1,1,2,0,0,2,2,0,1
10831,0,0,1,1,2,0,0,2,1,0,1
10832,5,0,1,1,2,0,0,2,0,0,3
10833,0,1,1,0,3,1,1,3,3,0,1
10834,0,1,2,0,3,1,1,3,3,0,1
10835,3,1,2,0,3,1,1,3,0,0,1
10836,1,0,1,0,3,1,1,3,0,0,1
10837,1,1,1,0,3,1,1,3,0,0,4
10838,4,0,1,0,3,1,1,3,0,5,3
10839,1,0,1,0,3,1,1,3,4,0,3
10840,1,0,1,0,3,1,1,3,1,0,0
10841,2,1,1,0,3,1,1,3,0,0,5
10842,2,0,1,0,3,1,1,3,0,0,1
10843,1,0,1,0,3,1,1,3,1,0,0
10844,2,1,1,0,3,1,1,3,0,3,1
10845,3,0,1,0,3,1,1,3,5,0,1
10846,5,0,1,0,3,1,1,3,1,3,2
10847,1,0,1,0,3,1,1,3,1,0,2
10848,1,0,1,0,3,1,1,3,0,0,3
10849,1,0,1,0,3,1,1,3,1,0,3
10850,0,1,2,0,3,0,0,3,3,0,1
10851,0,0,1,0,3,0,0,3,0,0,0
10852,3,0,1,0,3,0,0,3,0,2,0
10853,0,0,1,0,3,0,0,3,1,0,1
10854,0,0,1,3,2,0,1,1,0,0,1
10855,2,0,1,3,2,0,1,1,0,1,3
10856,0,0,1,3,2,0,1,1,0,0,2
10857,0,0,1,3,2,0,1,1,0,0,3
10858,4,0,1,3,2,0,1,1,0,0,1
10859,0,0,1,3,2,0,1,1,0,0,0
10860,0,0,1,3,2,0,1,1,0,0,0
10861,0,0,1,3,2,0,1,1,0,0,1
10862,0,0,1,3,2,0,1,1,0,0,0
10863,2,1,1,3,2,0,1,1,0,1,5
10864,2,1,1,3,2,0,1,1,0,1,5
10865,2,0,1,3,2,0,1,1,1,1,5
10866,0,0,1,3,2,0,1,1,1,0,2
10867,0,0,1,3,2,0,1,1,0,0,1
10868,3,0,2,0,3,0,0,3,0,2,4
10869,3,0,1,0,3,0,0,3,0,0,2
10870,1,1,2,0,3,0,0,3,2,0,4
10871,1,1,1,0,3,0,0,3,3,0,2
10872,0,0,1,0,3,0,0,3,1,0,0
10873,3,0,1,0,3,0,0,3,0,0,0
10874,0,0,1,0,3,0,0,3,0,0,2
10875,0,0,1,0,3,0,0,3,0,0,1
10876,0,0,1,0,3,0,0,3,0,0,1
10877,0,0,1,0,3,0,0,3,1,0,2
10878,0,0,1,0,3,0,0,3,4,0,0
10879,1,1,2,1,2,0,1,2,3,0,4
10880,1,1,2,1,2,0,1,2,3,0,2
10881,0,1,1,1,2,0,1,2,3,0,2
10882,2,0,1,1,2,0,1,2,5,0,3
10883,0,0,1,1,2,0,1,2,0,0,4
10884,0,1,2,1,2,0,1,2,0,0,4
10885,3,0,1,1,2,0,1,2,5,0,3
10886,0,0,1,1,2,0,1,2,1,0,4
10887,1,0,1,1,2,0,1,2,0,0,3
10888,2,0,1,1,2,0,1,2,0,5,0
10889,5,0,1,1,2,0,1,2,2,0,1
10890,5,0,1,1,2,0,1,2,2,0,1
10891,5,1,1,1,2,0,1,2,2,5,1
10892,0,0,1,1,2,0,1,2,1,0,0
10893,1,1,1,1,2,0,1,2,0,0,0
10894,1,0,1,1,2,0,1,2,0,0,4
10895,1,0,1,1,2,0,1,2,1,0,0
10896,0,1,1,1,2,0,1,2,2,0,3
10897,0,1,2,2,2,1,1,2,0,0,3
10898,0,1,2,2,2,1,1,2,3,0,3
10899,4,1,2,2,2,1,1,2,3,0,4
10900,1,1,1,2,2,1,1,2,0,0,3
10901,1,1,1,2,2,1,1,2,2,0,3
10902,0,1,2,2,2,1,1,2,0,0,3
10903,1,0,1,2,2,1,1,2,0,0,3
10904,2,0,1,2,2,1,1,2,0,0,3
10905,0,1,1,2,2,1,1,2,2,0,1
10906,1,1,1,2,2,1,1,2,2,0,1
10907,6,0,1,2,2,1,1,2,1,0,0
10908,2,0,1,2,2,1,1,2,0,0,3
10909,1,1,1,2,2,1,1,2,0,0,3
10910,1,1,1,2,2,1,1,2,2,0,1
10911,1,1,1,2,2,1,1,2,2,0,0
10912,4,0,1,2,2,1,1,2,0,3,1
10913,4,0,1,2,2,1,1,2,0,3,2
10914,4,0,1,2,2,1,1,2,0,3,2
10915,2,0,1,2,2,1,1,2,0,5,2
10916,6,1,1,2,2,1,1,2,0,0,1
10917,1,1,1,2,2,1,1,2,2,0,0
10918,0,1,1,2,2,1,1,2,0,0,2
10919,2,0,1,2,2,1,1,2,0,5,0
10920,1,1,1,2,2,1,1,2,2,0,2
10921,1,1,1,2,2,1,1,2,2,0,0
10922,4,0,1,2,2,1,1,2,1,0,3
10923,4,0,1,2,2,1,1,2,0,0,1
10924,5,0,1,2,2,1,1,2,0,0,2
10925,4,1,1,2,2,1,1,2,0,0,0
10926,1,0,1,2,2,1,1,2,1,0,2
10927,4,0,1,2,2,1,1,2,0,0,1
10928,1,0,1,2,2,1,1,2,1,0,3
10929,6,0,1,2,2,1,1,2,1,0,2
10930,1,0,1,2,2,1,1,2,0,0,4
10931,0,1,1,2,2,1,1,2,2,0,2
10932,1,0,1,2,2,1,1,2,1,0,2
10933,8,0,1,2,2,1,1,2,1,0,5
10934,5,1,1,2,2,1,1,2,2,0,0
10935,0,0,1,2,2,1,1,2,1,0,1
10936,1,1,2,2,0,3,3,0,0,0,3
10937,0,1,3,2,0,3,3,0,0,0,4
10938,2,0,1,2,0,3,3,0,0,1,4
10939,8,0,1,2,0,3,3,0,0,0,1
10940,0,1,2,2,0,3,3,0,3,0,3
10941,1,1,2,2,0,3,3,0,2,0,1
10942,1,1,2,2,0,3,3,0,3,0,4
10943,1,0,1,2,0,3,3,0,0,0,1
10944,0,0,1,2,0,3,3,0,3,0,2
10945,0,0,1,2,0,3,3,0,0,0,2
10946,1,0,1,2,0,3,3,0,0,0,1
10947,2,0,1,2,0,3,3,0,0,0,1
10948,8,0,1,2,0,3,3,0,0,0,1
10949,5,0,1,2,0,3,3,0,1,0,4
10950,0,0,2,2,0,3,3,0,4,0,3
10951,0,0,2,2,0,3,3,0,0,0,1
10952,4,0,1,2,0,3,3,0,0,0,4
10953,0,0,1,2,0,3,3,0,0,0,1
10954,0,1,1,2,0,3,3,0,2,0,2
10955,1,1,1,2,0,3,3,0,3,0,4
10956,1,1,1,2,0,3,3,0,3,0,4
10957,0,0,1,2,0,3,3,0,0,0,1
10958,2,0,1,2,0,3,3,0,5,0,0
10959,5,1,1,2,0,3,3,0,2,3,1
10960,4,0,1,2,0,3,3,0,5,0,0
10961,5,0,1,2,0,3,3,0,1,0,3
10962,0,0,1,2,0,3,3,0,0,0,1
10963,2,0,1,2,0,3,3,0,0,0,0
10964,0,0,1,2,0,3,3,0,0,0,0
10965,3,0,1,2,0,3,3,0,5,0,0
10966,0,1,1,2,0,3,3,0,3,0,2
10967,0,0,1,2,0,3,3,0,0,0,0
10968,0,0,1,2,0,3,3,0,0,0,1
10969,0,0,1,2,0,3,3,0,1,0,2
10970,0,0,1,2,0,3,3,0,0,0,1
10971,0,0,1,2,0,3,3,0,0,0,0
10972,2,0,1,2,0,3,3,0,0,0,2
10973,1,0,1,2,0,3,3,0,0,0,2
10974,1,0,1,2,0,3,3,0,1,0,1
10975,0,0,1,2,0,3,3,0,1,0,1
10976,0,0,1,2,0,3,3,0,0,5,2
10977,3,0,1,2,0,3,3,0,0,0,1
10978,0,0,1,2,0,3,3,0,0,0,2
10979,2,0,1,2,0,3,3,0,1,0,1
10980,2,0,1,2,0,3,3,0,0,0,1
10981,0,0,1,2,0,3,3,0,0,0,3
10982,4,0,1,2,0,3,3,0,0,0,3
10983,1,1,1,2,0,3,3,0,2,0,0
10984,4,0,1,2,0,3,3,0,0,0,2
10985,0,0,1,2,0,3,3,0,0,0,2
10986,0,0,1,2,0,3,3,0,0,0,2
10987,3,0,1,2,0,3,3,0,5,2,5
10988,0,1,1,2,0,3,3,0,0,0,2
10989,0,0,1,2,0,3,3,0,5,0,0
10990,0,0,1,2,0,3,3,0,1,0,1
10991,0,0,1,2,0,3,3,0,0,0,1
10992,4,1,1,2,2,0,0,2,3,0,4
10993,4,1,3,2,2,0,0,2,3,0,3
10994,0,0,1,2,2,0,0,2,0,0,4
10995,0,0,1,2,2,0,0,2,0,0,1
10996,0,0,1,2,2,0,0,2,0,0,4
10997,1,0,1,2,2,0,0,2,0,0,4
10998,2,0,1,2,2,0,0,2,0,0,1
10999,1,1,2,2,2,0,0,2,3,0,4
11000,2,1,2,2,2,0,0,2,2,1,5
11001,3,1,1,2,2,0,0,2,2,2,0
11002,3,0,1,2,2,0,0,2,0,2,3
11003,0,1,1,2,2,0,0,2,0,0,4
11004,0,0,1,2,2,0,0,2,4,0,2
11005,4,0,1,2,2,0,0,2,1,0,3
11006,4,0,1,2,2,0,0,2,0,0,0
11007,3,0,1,2,2,0,0,2,0,2,2
11008,0,0,1,2,2,0,0,2,0,0,0
11009,4,0,1,2,2,0,0,2,0,0,2
11010,4,0,1,2,2,0,0,2,0,5,1
11011,3,0,1,2,2,0,0,2,0,2,0
11012,0,0,1,2,2,0,0,2,0,0,2
11013,3,0,1,2,2,0,0,2,4,0,3
11014,1,1,1,1,0,1,1,0,3,0,3
11015,0,1,2,1,0,1,1,0,0,0,4
11016,7,0,1,1,0,1,1,0,0,0,3
11017,0,1,1,1,0,1,1,0,3,0,3
11018,1,1,1,1,0,1,1,0,2,0,0
11019,0,0,1,1,0,1,1,0,0,0,1
11020,1,1,1,1,0,1,1,0,2,0,0
11021,4,1,1,1,0,1,1,0,0,0,2
11022,3,0,1,1,0,1,1,0,0,0,0
11023,4,0,1,1,0,1,1,0,1,0,3
11024,1,1,1,1,0,1,1,0,0,0,3
11025,0,0,1,1,0,1,1,0,0,0,4
11026,3,0,1,1,0,1,1,0,0,2,3
11027,0,0,1,2,1,3,3,1,0,0,1
11028,1,0,1,2,1,3,3,1,4,0,2
11029,0,0,1,2,1,3,3,1,1,0,3
11030,0,1,2,2,1,3,3,1,2,0,2
11031,1,0,1,2,1,3,3,1,0,0,1
11032,4,0,1,2,1,3,3,1,5,0,1
11033,4,0,1,2,1,3,3,1,0,0,1
11034,6,0,1,2,1,3,3,1,0,0,1
11035,0,0,1,2,1,3,3,1,0,0,3
11036,3,0,1,2,1,3,3,1,0,0,1
11037,2,0,1,2,1,3,3,1,0,0,0
11038,0,0,1,2,1,3,3,1,0,0,1
11039,3,0,1,2,1,3,3,1,0,0,1
11040,0,0,1,2,1,3,3,1,0,0,2
11041,0,0,1,2,1,3,3,1,0,0,1
11042,7,0,1,2,1,3,3,1,0,0,1
11043,5,0,1,2,1,3,3,1,0,0,0
11044,0,0,1,2,1,3,3,1,0,0,1
11045,4,0,1,2,1,3,3,1,0,0,1
11046,4,1,2,2,3,0,0,3,3,0,3
11047,3,0,2,2,3,0,0,3,0,2,1
11048,2,1,2,2,3,0,0,3,2,0,1
11049,0,0,1,2,3,0,0,3,0,0,2
11050,0,0,1,2,3,0,0,3,5,0,2
11051,1,0,1,2,3,0,0,3,1,0,2
11052,3,0,1,2,3,0,0,3,0,0,3
11053,1,0,1,2,3,0,0,3,0,0,1
11054,0,0,1,2,3,0,0,3,0,0,1
11055,0,0,1,2,3,0,0,3,0,0,1
11056,1,0,1,2,3,0,0,3,0,0,1
11057,0,0,1,2,3,0,0,3,0,0,1
11058,4,0,1,2,3,0,0,3,0,3,1
11059,1,0,1,2,3,0,0,3,1,0,1
11060,1,0,1,2,3,0,0,3,1,0,3
11061,1,0,1,2,3,0,0,3,0,0,1
11062,0,0,1,2,3,0,0,3,1,0,3
11063,6,0,1,2,3,0,0,3,0,0,1
11064,4,0,1,2,3,0,0,3,0,0,1
11065,2,0,1,2,1,2,2,1,0,0,4
11066,0,0,1,2,1,2,2,1,0,0,4
11067,0,0,2,2,1,2,2,1,0,0,1
11068,0,0,1,2,1,2,2,1,0,0,3
11069,1,0,1,2,1,2,2,1,1,0,3
11070,1,0,1,2,1,2,2,1,1,0,2
11071,0,0,1,2,1,2,2,1,0,5,2
11072,2,0,1,2,1,2,2,1,0,0,1
11073,1,0,2,2,1,2,2,1,2,0,3
11074,0,0,1,2,1,2,2,1,0,0,1
11075,2,0,1,2,1,2,2,1,0,0,1
11076,3,0,1,2,1,2,2,1,0,2,3
11077,2,0,1,2,1,2,2,1,0,5,4
11078,0,0,1,2,1,2,2,1,0,0,1
11079,0,0,1,2,1,2,2,1,0,0,1
11080,1,1,1,2,1,2,2,1,3,0,3
11081,2,0,1,2,1,2,2,1,0,0,1
11082,0,0,1,2,1,2,2,1,1,0,3
11083,0,0,1,2,1,2,2,1,1,0,3
11084,0,0,1,2,1,2,2,1,0,0,3
11085,2,0,1,2,1,2,2,1,4,0,4
11086,4,1,1,2,1,2,2,1,0,0,1
11087,0,0,1,2,1,2,2,1,1,0,2
11088,0,0,1,2,1,2,2,1,0,0,1
11089,8,0,1,2,1,2,2,1,4,0,1
11090,1,1,1,2,1,2,2,1,3,0,5
11091,2,0,1,2,1,2,2,1,4,0,0
11092,1,0,1,2,1,2,2,1,1,0,1
11093,1,1,1,2,1,2,2,1,2,0,2
11094,1,0,1,2,1,2,2,1,1,0,5
11095,4,0,1,2,1,2,2,1,0,5,0
11096,4,0,1,2,1,2,2,1,0,0,0
11097,4,0,1,2,1,2,2,1,0,0,0
11098,8,1,2,1,3,2,1,3,3,0,1
11099,1,1,2,1,3,2,1,3,3,0,3
11100,3,0,1,1,3,2,1,3,3,2,2
11101,1,0,1,1,3,2,1,3,1,0,3
11102,3,0,1,1,3,2,1,3,0,0,1
11103,1,0,1,1,3,2,1,3,0,0,2
11104,3,0,1,1,3,2,1,3,5,2,4
11105,0,0,1,1,3,2,1,3,1,0,1
